steamId,publisher
2180330,绅士游戏工坊
1169520,PID Games
2233750,King Otter Games
404080,CDP
304500,Zero Rock Entertainment
868260,b-alive gmbh
1849930,Helicopter games
1797490,Olie Games
1985770,Furry Tails
1351360,Mesote Games
1010970,VIOLET
3024830,Sebasa Games
34640,Wargaming.net
444280,8Floor
1578220,Red Six Publishing
1578220,Dungeon Master
2307160,Shiravune
727100,White Warlock AB
1378940,Wolfs Moon Studios
767310,Cankut Keskin
777410,Cleaversoft
744650,TimeSink Inc.
912550,KPas
2097490,SHK Interactive
906470,Self-published
1361110,Vagabond Dog
328640,Abylight Studios
620570,FeelThere
561230,Meerkat Gaming
375030,Wolfiesoft
1014580,Actawesome
1185700,indienova
975620,NightCat Studios
871570,忆夏之铃制作组
756020,Plug In Digital
958880,Pinhead Games
493580,Games for All
1360550,DP Games
1360550,aNc Studios
1852380,Gotcha Gotcha Games
2573050,Stolen Rose
1222090,"CFK Co., Ltd."
416180,Antti Vaihia
1803310,Darkling Room
2334280,Dead Pixel Tales
2334280,SpaceJazz
1188080,Last Quarter Studios
549910,dekoga.d
1418540,Torture Star Video
1085260,Dipl. Ing. Rolf-Dieter Klein
2004180,PsychoFlux Entertainment
320670,ESDigital Games
2661620,Smilegate
459610,Blue Blaze Gaming
588920,大きくて強い
2014910,Mad Mike Production
27200,DTP Entertainment
2166150,Pixel Barons
821180,Calepin Studio
2550480,Quad Labs
1412240,1 Trait Danger
1412240,Matador Records
1199450,Moment Interactive Limited
818140,Atomic Raccoon Studio
2446920,2 Left Thumbs
2446920,Gamersky Games
1134020,Pharaoh Hound Games
810460,Watercolor Games
1306060,Interlude Games
1575920,Pannl Inc.
531780,MightyCodeDragon
290380,Apparition Games
1700110,Hangover Cat Purrroduction
1005530,Go Play Games Ltd
1197620,TypeEh Studios
599900,Modulesden
1357430,PixelNAUTS Games
1947060,Queen Developer
652600,SA Industry
1034150,Error 300
1034150,Gamersky Games
912900,Goodvole
279500,IV Productions
279500,Trinity Team srl
589470,Beldarak Games
1619330,Whale Rock Games
1115580,Intragames
338330,Vennril
461730,Akim Games
345220,Conglomerate 5
892550,Crisp App Studio
1105620,Loneminded
302950,Winter Wolves
1416460,islaOliva Games
454380,Pirate Software
1341300,Stone/Spark Games
1780470,Naelstrof
2411560,indie.io
2079370,Hede
810510,Chilla's Art
418360,Galvanic Games
1280060,Simon In Motion
676420,Wahler Digital
1476100,Armor Games Studios
994320,Alongini
1279420,CITY CONNECTION
624430,Immergity
1330730,Playlearn
1154680,GameNet
1651950,Alcedo Games
609850,Empyrean
444520,Lisa Voronova
1844400,GAMER Plan
1556770,TailsUp4Tyranno
1085340,"DWANGO Co., Ltd."
2539120,Blue Smut Studios
1270460,Vertigo Games
529760,My Way Games
917690,CHARON
2956280,WindField Games
1464000,Fireapples
1949300,USM
1012580,"UG Virtual Reality Technology Co.,Ltd."
512170,SketchTech
2286450,Igniting Spark Games
403670,DeanForge
432240,Bigzur Games
2779910,dramatic create
505210,SA Industry
926370,Toshihiko Kikuchi
808090,PID Games
514570,"Mindware Co.,Ltd."
3077670,Frozen Lake Software
1794390,Black Flamingo
867980,Last Tales
283040,Agent Mega
684700,Digital Tribe
2610230,Hede
855390,Orichalcum Pictures
2552420,Shiravune
1237870,Alexey Suslin
1398500,Henteko Doujin
625820,Monkeynetics
946340,SANBAE
577580,Throwback Entertainment
455490,cupholder
640310,Idea Cabin
1422730,New IDEA Games
598400,Human Interact
1216540,Keron veal
1041940,"Playdek, Inc."
581030,new dev
914140,RewindApp
2171500,Flyhigh Works
521630,Giant Fox Studios
2687600,HOLOSTARS English
882940,萌约游戏制作组
1818780,Moonchime Studios
2072890,Lsgamedev
762030,House Pixel Games
764240,App Business Ventures LLC
618610,Ominous Entertainment
2416050,Hoshimadara Lab.
1684780,WASABI entertainment
842750,aQuadiun
1059890,Ratalaika Games S.L.
1059890,Meridian4
507080,"Sports Mogul, Inc."
2850380,Tenacity Games
1561660,Zordix Publishing
946380,TeamNPC
961640,MangaGamer
858250,Delta Reality
858250,Misfit Village
2242220,Chute Apps
1996600,Artful Games
925690,Kerim Kumbasar
32110,Accelerate Games
1820050,Playmeow
1820050,ACG creator
983290,Eipix Entertainment
294790,Microids
1278210,Destructive Creations
549670,Booblyc OU
2442100,XCentric
2899580,MFC STUDIO
657290,Man-Eater Games
24640,N3V Games
341090,Battenberg Software
1533050,Idan Rooze
1528120,Charlie Brej
561190,Sokpop Collective
2235820,@TonyDevGame
2244420,ZHAOYUNSHE
1747670,Grey Alien Games
1590700,Real Stone
614030,KFriske Studios
2888830,nStarcube
747190,Perverse Games
1822230,Phoenixx Inc.
720940,Pixoala
1500740,Small Solar Sloth Studios
502470,United Independent Entertainment
1825620,Sumerian Games
1674270,D.A.S. Games
1817120,GAME PRESSURE STUDIO LTD
1907000,Netmancer
965120,Meowtoy Games
3138570,BiteMe Games
1429780,Shady Corner Games
536770,"Oh, a Rock! Studios"
1284540,Yeehaw Games
3013740,Hosted Games
277560,Cateia Games
16110,Last Day of Work
1027130,Sekai Project
1013040,Data Realms
2073900,呜噜噜游戏
1368400,Inside Studios
2520870,DuoDuoDog
400250,Chubby Pixel
1557180,Blackburne Games Yazılım A.Ş.
351060,"Cantina Games and Entertainment, Inc."
1079000,Mujo Games
1991480,Cherry Kiss Games
2142710,CellStudios
2142710,Wizard++
1969820,Absolute Power Game Studio
1969820,https://absolutepowergamestudio.com/
1585400,"Horizon's End, Inc."
340600,Matthew Jennings
1195070,CITY CONNECTION
907240,Cloudmoon Studios
2212410,The Fox Knocks
2243250,Seafloor Games LLC
262080,Effat Effati
1758370,Sinkhole Studio
1599000,Beyond Frames
1452990,PsychoFlux Entertainment
1629350,Crimson Sequence
1726750,Nukearts Studio
1640710,Spacewalkers
1835200,Interactive Gaming Studios
1964870,Walk Without Rhythm Games
1004560,Pixel Accountant
308380,YorkshireRifles
355370,Razbury Games
105700,Secret Base
1864850,Hede Games
1864850,Hede
625830,Oh!WHATif Inc.
499400,RealityRig
938390,familyplay
46200,Fulqrum Publishing
1761870,Jujubee S.A.
1909750,Chorus Worldwide Games
1717410,Strategy First
2084660,IndianaTK
1499300,dogpet
783200,OneShark
618370,Boomzap Inc
2353470,Ketchup AjiNo Mayonnaise
1173740,Chubby Pixel
585950,Hook Games
585950,GrabTheGames
1116210,lamb of game
450290,Hunted Cow Games
207000,Kasedo Games
430170,Sogoal
835520,Qunee
496630,ebi-hime
376120,AOS GAME
2447260,ESDigital Games
1331340,Mastodonte
383750,MG Publishing
878350,WOMBO COMBO GAMES INC.
878350,Mindpress
2746030,Pebble Mountain Games
743350,Slay.one
2865230,SUCCESS Corp.
1487800,Tim Venekamp
868570,Jupiter Lighthouse Games
814300,Nixtor Game Studio
788740,Digital Bento
2239520,Hazeron Freehold LLC
1211370,MUTAN
1425510,Krispy Animation
798240,IMLBE
2013120,Hit'n'Run Digital Studio
600420,System 3
519980,The House of Fables
1666500,AVOS'
1941100,ub4q
948770,Yuna Studio
2395550,DigitalDream
2358420,Hurrycat Studios
640090,Your Story Interactive
1880840,Pixel Licker LLC
1225550,Wolverine Studios
703400,Unwhale Studio
2192900,Comuesp
306480,b-alive gmbh
1615930,Gotcha Gotcha Games
2937990,Lovely Games
2717750,rokaplay
1094590,Team KwaKwa
1094590,Red Art Games
898450,Walter Machado
2252070,RUDZKI
2728250,Steven Palo
1044210,SUNSOFT
2289210,FTRGameStudio
803020,Appnori Inc.
2104750,OddOneGames
897800,FromLefcourt
897800,thatgregperkins
1924910,MuccyGames
460990,Holospark
1259890,Qumaron
1165610,Microids
1271260,Way Down Deep
1839570,tremmiGames
724710,"T.F.S. Entertainment, LLC"
212700,Crankshaft Games
2961310,Momentum Games
1339340,RecklessGames UG
1409640,Vladislav Castillo Gonzalez
1021690,WhiteLakeStudio
1060160,Vincae Entretenimento
676930,Finite Reflection Studios
2344950,DreamBig Games
453960,Kazakov Oleg
1010870,Lingtan Studio
2105130,SpaceZeta Games
2932980,HFTGames
1916340,Curiosity Computing
399420,Volens Nolens Games
1549420,PGN Games
2192270,Shmoops Games
435040,Alawar Casual
817860,Ithaqua Labs
747310,Endless Loop Studios
1560010,CrazySky3D
453710,Dancing Developers
444480,New Reality Games
744750,HandyGames
2777260,Cherry Kiss Games
1400260,Blind Monkey Games
1229500,Dumativa
1229500,Nuuvem Inc
2161450,oates
40500,Makivision Games
928300,Sander Bos
2983940,TheVan
942200,Contra Concept
486290,Archiact Interactive Ltd.
674480,Cimugames
1278370,VIRTUAL MAGIC
542650,Conglomerate 5
1161430,GrabTheGames
1161430,KOEX studio
2081180,bcat112a
603420,JanduSoft
1732920,SleepTeam
2603300,Combat Time
1587290,"ALL IN DIGTAL CO., LTD."
710220,Augmented Irreality
1278200,Brazen Legions
503650,Casual Brothers
1504270,moesoft
729720,GrabTheGames
1468250,Modus Games
363960,HandyGames
2392230,SnaccPop Studios
1692620,Gaming-Apps.com
1063020,Clockwork Origins
1604800,Denpasoft
588750,WildLabs
1437850,"USERJOY Technology Co.,Ltd."
625770,YJM GAMES
3034130,LUNOSOFT INC
1732650,HFM Games
890310,Inca Games
428630,GDNomaD
1677360,maybell🌻
377070,Nightdive Studios
1835810,Two and a Half Studios
441230,Ruce
973070,Assemble Entertainment
516890,Lunatic Pixels
852790,XNZONE
1781010,Little Nook
594660,Choice of Games
605190,"Schoolfield Games, LLC"
1644280,Ignis Sanat
1336380,Heart Core
1007650,Real Girl VR
1898420,AGames
2025310,Rascal Devworks
2025310,Wings
1470920,SeedBolt Studios LLC
943190,UP DEVELOPMENT LTD.
411690,VROOM
3085890,Neo
2017200,Marvelous Europe
821230,Nikkihends Production
355140,Donut Games
1421120,Normal Distribution LLC
372750,Kobra Studio
531740,Xigma Games
2167430,pencil
530360,Argent Games
525690,Foolish Mortals Games
562700,Agger Interactive
597860,BadLand Publishing
464440,Talking About Media
596540,Hosted Games
1874660,心流工作室（Heart Stream Studio）
1677090,Danil Kalyupa
1216980,"Mediascape Co.,Ltd."
3034600,Afraidies House
776660,Heydeck Games
263960,A Jolly Corpse
893900,Sati Bros
1497820,Alawar Casual
1044110,Sascha Klenk
1107820,Resistance Studio
1107820,Wings
869550,Aberrant Realities
555260,Quantum Phoenix Bucharest
1988150,Playmeow
1988150,ACG creator
2608040,Travellin Cats
1521110,Santaclos
208640,Accelerate Games
286830,ESDigital Games
1893020,Pikewin
883970,upjers
1972710,EverCats
1161900,SVGames
2689230,Rosa Special Studio
2689230,Grand Technology Associates
803750,NobleWare
1065880,Vidama Software LLC
342870,LucasGame
528180,Twin Sails Interactive
789090,Tunermaxx Media GmbH
1397620,The Truthtellers
2163160,Niall Slater
2545740,Midwest Games
435840,Joe Richardson
2300390,I commissioned some series
337650,Zeke Virant
2459180,Intrepid Marmot
2522560,PRODUCTION PENCIL
826040,"CFK Co., Ltd."
2999090,Flugames
1874260,Matthew Wong
2393890,Kodansha
15960,Accelerate Games
1548910,Mindscape
1196450,Reality Inside Ltd.
1458920,NovaSoft Interactive Ltd.
1746400,Crytivo
2602780,Bit Assembly
403860,M.INDIE
511160,Armnomads
2256780,Octo Games
2877950,Furry Tails
1653180,Baka Dog
1392390,TIFON STUDIO
1392390,TIFON STUDIO EIROS
809530,Geoff Nagy
726710,PQube
391030,Akella
2453380,Pigeon-G
977300,Casual Brothers
1351370,Winged Cloud
405650,Exordium Games
2090630,Piece Of Voxel
2630350,Yatagarasu Dev Team
651680,Johnny Ostad
387100,Sekai Project
1141360,DDreams Games
2736210,Lovely Games
1885010,Hede Games
1885010,Hede
2730350,Shiravune
1537800,Winter Wolves
2700230,Cotton Game
952200,Bilge Kaan
2139350,Spunge Games Pty Ltd
1308760,Rain Games
511560,Krazy Studios
329240,Puuba
1272860,Lotos Project
340500,Fellstrike Games
324240,Blue Label Studio
1516490,Considera Core LLC
2088850,the NineLust Studios
405240,Michael Todd Games
2600180,Admia
388340,Day Dreamer Games
752020,Shattered Mirror
1857660,Ertal Games
507120,Voided Pixels
1526370,Armor Games Studios
635670,Tom Kitchen
1874840,Piece Of Voxel
2354940,Campfire Studio
1844230,Playmeow
1947260,Azerbaijan Technology
1947260,Aztech
2050720,方块游戏(CubeGame)
1493960,Michael Josephs
1595000,Whale Rock Games
2496000,KRAKATOA STUDIOS
2496000,Soft Source Pte. Ltd.
45200,Mind Control Software
45200,Monkey Jump Games
2366430,Assemble Entertainment
296180,Microids
2131350,Manic Hyena
1555590,8AH
1725950,Zeros
556780,GENOVA Softworks
1139480,UNICORE Games Studio
1859990,Bryan de Jong
1961390,Winged Cloud
1916610,MechanicsDriven
1188900,Way Down Deep
553470,Pat Scott
793670,Vera Visions
776960,Game for people
511280,Dharker Studios
1079790,Luzon Games
293720,Vector Games
1012330,Spiralvortexplay
2072140,"Kairosoft Co.,Ltd"
809840,Anime fashion show
568310,VRotein
1679870,PixelGreeds
319270,Ripatti Software
1423720,Zero Fun
2108420,Hede
1099460,rokaplay
1551650,Kagura Games
876310,WooJuDev
1882420,Niema Moshiri
1150500,Universe Projects Inc.
1212610,TMAS
1070690,damian3k
1848890,Brouillard
1088630,Interwise Multimedia Corporation
1088630,英特衛多媒體股份有限公司
302210,Microids
1531040,Bookmark Games
944640,Malicious Games
3107880,Terletski Games
2398940,Moonworks
414160,Hidden People Club
359280,Orangepixel
1323000,Uphill Promise
2514920,Marmalade Star
1218920,Sokpop Collective
2102480,"Kairosoft Co.,Ltd"
1756150,Glacier LTD
1621140,davidczar
2360030,Tate Multimedia
294060,Lumenox ehf
500320,Eli Daddio
2216260,Binge Gaming OU
524560,Hosted Games
1419070,Visionstead Studio
2004980,Shiravune
420920,Flying Interactive
578690,SOEDESCO
1968320,Valklabs
1683900,Meridian4
1360670,YuruOwO
2140050,Avalon Digital
899960,Sam Enright
961420,Ardentsquid
1501420,Giiku Games
1020050,Fair Games Studio
1020050,Pleasant Rain Ltd
394680,Alawar Casual
3088440,SupKai
383710,Zoo Corporation
415240,Terrifying Jellyfish
835110,Ed Findlay
1836420,MGGEDev
2656690,MangaGamer
1130710,Intragames
983980,Miro Straka
385600,Mastiff
1742690,"Forge Father Games, Inc."
2776750,hololive Indonesia
340220,TRI.G
546210,Talking About Media
364740,MoaCube
1774770,Lunar Tale Games LLC
1512720,SOFTSTAR ENTERTAINMENT
1561850,Septime Studios
1095290,Astrolabe Games
964620,Assemble Entertainment
964620,WhisperGames
606690,NewWestGames
2358490,Infidelisoft
447210,nextReality Games
1059880,Ratalaika Games S.L.
1059880,Meridian4
1457640,"USERJOY Technology Co.,Ltd."
1895950,Giiku Games
595560,Cloak and Dagger Games
364800,Interplay Entertainment Corp.
429360,Craftven
2023810,Overaction Game Studio
1931380,Pyrozen
1297650,PAXERT GAMES
923910,SakuraGame
1360720,Iceberg Interactive
2646240,Hanabi Games
996370,Ultaan Games
618510,Zanardi and Liza
1980590,Format lib: /s
3079410,Hede
1802520,Tunermaxx Media GmbH
711130,Playmous
711130,SayGames
1875360,Enoops
701610,Krystian Weselski
1397030,Randumb Studios
2284100,CerebralJam
1916850,Gagonfe
2933870,Gattorocco
468050,Big Cow Studios
1250100,Ondrej Hroch
562520,Conglomerate 5
553690,Invictus Games Ltd.
1201840,ALFINA WORLD GAME PUBLISHING
527900,Big Fish Games
2225520,"Sonic Powered Co.,Ltd."
273850,United Independent Entertainment
1567080,Furlough Games PBS
2306980,Deep Sea Cat
1462490,Kink Master Studios
534910,familyplay
534910,Markt+Technik
788610,Mistaken Visions
2973570,Hede
2703230,Hede
591990,3D Generation
774281,Perverse Games
2118500,Alexander Taylor
757600,Outright Games Ltd.
1279410,CITY CONNECTION
731880,Wurrad
578430,Cardboard Keep
545940,Ziggurat
1039280,Ravenscourt
26300,Paleo Entertainment
2143810,Octo Games
1466680,Winged Cloud
502120,Zeiva Inc
1676200,Gamesforgames
1676200,Andreev Worlds
1414800,Moonworks
911520,PapayaDev
385440,"Buff Studio Co.,Ltd."
2199330,Hooded Traveler Games
1257660,Abiding Bridge
1257660,IndieArk
1552680,Owen6936
2089110,SKYFOSTER
1448840,Toyful LLC
928840,GrabTheGames
1105110,Hamster On Coke Games
2231920,Tunermaxx Media GmbH
504460,Gamious
448960,++Good Games
448960,GameChanger Charity
1457650,"USERJOY Technology Co.,Ltd."
420930,Katapult
2729000,Noobzilla
1074770,Shady Corner Games
1236760,Redbrick Studios Ltd
950850,Sundew Studios
292620,Funbox Media Ltd
875240,PanGuoJun
1127390,IR Studio
1639590,Menge Studio
454610,BadLand Publishing
401120,Kittehface Software
747650,Feardemic
1848960,Randumb Studios
726720,PS Games
267670,United Independent Entertainment
860910,Game for people
2354300,Cherry Kiss Games
1647250,G-MODE
303910,Conglomerate 5
873220,RewindApp
524540,Hosted Games
1221990,Static City Games
1005050,GameHouse
2182590,Hosted Games
2215220,Grey Alien Games
1137160,Flying Star Games
1828940,Hede Games
1828940,Hede
1105410,ShineProject
485310,Indie Game Group
673910,MDickie
701080,Molegato
1354690,Moondolino
2093970,Libragames
614950,Quantized Bit
922550,Axel Sonic
713180,Potatobrain Games
432500,cg-imagine
322980,Microids Indie
654550,Cloak and Dagger Games
3007660,Sonderland
503860,Sebastian Schöner
2174720,Gugames
2735060,Raynmakyr
569380,Libredia Entertainment
1927140,Two and a Half Studios
1796060,喘葉の森
1579780,Alawar Casual
1973700,致意
1171440,IR Studio
580940,Interplay Entertainment Corp.
1806030,CapPlay Interactive Inc.
1722620,Siactro
457490,Afterthought Studios
354180,2tainment GmbH
568860,Conglomerate 5
1988090,Playmeow
1988090,ACG creator
663830,Asterion Games
451880,Back To Basics Gaming
1112380,bitComposer Interactive GmbH
305390,Conglomerate 5
2414190,Skylor Beck
2240660,Wolfs Moon Studios
2567490,Flugames
567370,Get(Color) Games
821320,TD Indie
338760,Thalamus Digital
807730,Wolverine Studios
757450,Hosted Games
3120300,Hede
1356480,Sokpop Collective
337980,Warfare Studios
3104540,Beshbarmak games
1788170,Game Logic Studio
1500110,WASABI entertainment
409560,Absolutist Ltd.
705550,Fowers Games
257260,Nightdive Studios
1641100,Redbrick Studios Ltd
405610,Grizzly Wolf Games LLC
1140460,Polyverse Studio
314250,Sinclair Strange
348870,Anvate Games
315540,Digerati
1622270,Hede
1554650,emergeWorlds
787370,SakuraGame
1969920,Celeritas Games
504100,Funny Twins
2700030,Dieselmine
1491510,GrabTheGames
2083560,七彩绘色游戏
1166140,AIXLAB
2710380,SimonCreative
1783750,TREBUCHET
1333190,Alawar Casual
497470,REMIMORY
496030,Big Fish Games
501760,Kiddy
780750,Jam
2906170,SinVR
939620,冷笑黑妖
340450,Brain Blinks
2160420,Untold Backrooms Stories
2973540,Hede
1118410,Eirik Wiklund
552780,Volens Nolens Games
2588610,REVVALUTION Studio
400510,Forever Entertainment S. A.
640880,Huey Games
1777930,Ready To Play
2014180,Flyhigh Works
2840480,DreadXP
2359030,TF Runner
270510,Uppercut Games Pty Ltd
1515820,OTAKU Plan
354620,Heartbit Interactive
655380,Wild Rooster
586390,Nathan Meunier
589730,Skermunkel
589730,Skobbejak Games
781810,Crew Lab
1383740,Tranquility games
2510830,Dieselmine
697580,Interplay
491350,Corey Hardman
326650,2tainment GmbH
399430,Interactive Stone
556710,Fever Dream Gameworks
675500,Snap Finger Click
1805040,PsychoRavens
2070850,GirlGames
1795010,indie.io
565600,Big Fish Games
1269500,GrabTheGames
827640,KuKo
1866120,Ludosity
795040,Totally Normal Creature
1489600,ilzard
1796080,Sounding Stone / 老奉毊
1796080,RMAsia
516940,Funny Twins
986830,FIVE-BN GAMES
2968170,REVVALUTION Studio
405540,Tribute Games Inc.
436240,None
1910320,Gammera Nest
2258180,Atari
218020,Spiderweb Software
2625350,Wolverine Studios
2888870,Thomas K. Young
726430,Aksys Games
327980,Choice Provisions
544180,Conglomerate 5
513570,GDNomaD
392920,Aldorlea Games
2399080,RainbowStudio
1983000,Chaoclypse
2082810,UMAI NEKO
973220,Wahler Digital
2942050,Dipl. Ing. Rolf-Dieter Klein
363610,Black Lime Studio
1631850,Whale Rock Games
1606280,Seito Games
640380,Walter Machado
2257290,GamesSafu
1256520,DXF Games
822190,Fig Publishing Inc.
845030,PQube
2795060,Oleg Skutte
550450,10tons Ltd
2178560,Antti Vaihia
1006930,NAISU
1561090,Kasedo Games
1679320,Anatoliy Loginovskikh
1901560,Alawar Casual
1170980,Tuesday Quest
674860,Indovers Studio
1236700,Reaper Games
1166230,First Games Interactive
344480,Green Man Gaming Publishing
1346890,Split Light Studio
413500,Bitten Toast Games Inc.
258070,droqen
2536820,"Systemsoft beta, Inc."
1677140,Fantastico Studio
364910,Black Lime Studio
359620,Atari
2249070,Eroge Japan
1598920,DNA ARMY GAMING
1265850,Sokpop Collective
338050,Mandragora
574640,RandomSpin
325320,KOMODO
2657930,Spyridon Thalassinos
1597200,Natsume Inc.
597200,Rubicon Development
423440,Choice of Games
2116680,Kodansha
2762710,SleepTeam
2762710,Zima software
1165750,Hex Code Coven
338090,KOMODO
1888450,Rand.Exe Studios
595550,Forever Entertainment S. A.
760320,FobTi interactive
656570,CINEMAX GAMES
298790,TIKIPOD
431910,Chewa
672970,eGames.com
2589840,Dieselmine
1054660,Bart Bonte
458540,Gamious
1356530,Crisp App Studio
291330,OtakuMaker SARL
2941350,No.25
586970,SA Industry
1516330,Superstring
339470,Sometimes You
1396890,IndieGameMama
2054800,"Kairosoft Co.,Ltd"
792930,Argonauts Interactive
328450,Atari
328450,Nightdive Studios
655270,Minor Key Games
1457620,"USERJOY Technology Co.,Ltd."
1185470,Vincent Lade
2375080,Winged Cloud
362830,familyplay
743940,KEMCO
492870,Kingdom Games
2396630,Choice of Games
1364510,Blue Collar Games
1259140,GrabTheGames
1675920,Grey Alien Games
368050,Digital Tribe
2589440,Grass Digital Technology
1018040,Aaron Dodo
1697940,Studio Chien d'Or
2634610,KIMIDORI SOFT
1298670,Satur Entertainment
1110380,Kitfox Games
2926310,Emma Create
1258190,IR Studio
1065580,Sedoc LLC
284020,Humongous Entertainment
284020,Nightdive Studios
281580,Strategy First
1977740,Sekai Project
998930,DSGame
914680,5th VR
718380,"Alzan Studios, LLC"
285420,Dancing Dragon Games
684620,SA Industry
876930,哈视奇科技
1783800,Daisy Games
1546870,IlluminatiGames
1403990,GoldenGod Games
733050,Hook Games
303340,Puuba
438020,New Reality Games
2269460,"T-Time Technology CO., LTD."
1870490,HorseGames
1970550,kazakovstudios
625370,DimleTeam
1724000,Whale Rock Games
798330,Zodiac Interactive
391120,SA Industry
777160,Sungift Games
735060,Stingbot Games
354050,"Escape Hatch Entertainment, LLC"
1710750,Nyxtales
2691700,Lemonhaze Studio
459840,Apogee Entertainment
787710,Maris Ozols
2073710,方块游戏(CubeGame)
2574800,072 Project
975660,Nezon Production
321350,Sub Orbital Software
220900,Owlchemy Labs
2063530,Erabit
2063530,LockedOn Games
819230,HeHeHe! Productions
711430,Tin Man Games
804610,DLsite
1530800,Chorus Worldwide Games
499940,Temple Gates Games
1347590,ARES Inc.
2014740,Mango Council
2076030,OMVN Publishing
3079420,Hede
2494480,Vaka Game Magazine
390880,Conglomerate 5
895850,AnelaGamesStudio
1985610,PinkySoul
1970260,XOCUS
646350,FeelThere
1820770,Take Aim Games
324110,Microids
2348260,KEMCO
1215770,WhiteCute
1215770,AlphaNuts
765690,Alawar Casual
299380,Big Ant Studios
1601410,Tatamibeya 畳部屋
1206570,HAPPY PLAYER
489580,OMNIDREAM CREATIONS
1268530,GidAzGames
1727100,Loolust
1028440,7DOTS
2058530,FAKKU
273890,United Independent Entertainment
1088590,Tintin Game
1051420,Gaming at Work
391160,Russpuppy
2841070,Saikey Studios
2841070,BBQ大好き
555710,Robert Alvarez
1882700,Tails Games
1406700,Interplay Entertainment Corp.
721890,KX Games
417310,Springloaded
518730,FIREBEAST
1051350,Manul Games
833010,Alexander Tavintsev
529900,Magnolia Art
1013450,Family Devs
571430,Neuston AB
2742150,Galactic Crows
2742150,Tarba Paul Cornel
1706570,MrFatcat
1525330,indie.io
1211640,DEKLAZON
975230,Graverobber Foundation
1280380,OKJOY
2682370,Terapoly
1926370,HAPPY PLAYER
727720,Yai Gameworks
799730,Wonder Games
439910,Forever Entertainment S. A.
1027810,Gaming Factory
1027810,Ultimate Games S.A.
1437340,Green Lava Studios
1260020,Throwback Entertainment
1260020,MIRROR Soft
1586530,Unfinished Pixel
284930,Holy Warp
2837600,Snowman
1240790,Absolute Power Game Studio
611710,Super Walrus Games
519030,Skydome Studios
457260,Eastasiasoft Limited
277510,Headup
3120290,Hede
549190,Big Fish Games
328740,Clickteam
1777350,Sweet Heaven
2783610,Eren Aydin
2169570,Forthright Entertainment
646530,KOMODO
651380,DEKLAZON
2079610,Male Doll
995430,GameMill Entertainment
1173230,LavaMind
1029100,BancyCo
2075680,Azerbaijan Technology
2075680,Aztech
1767840,Anime Mania
1524650,Winged Cloud
327910,Atari
327910,Nightdive Studios
1642820,PinkySoul
349670,UnexEvo
496750,Back To Basics Gaming
1267930,Ziggurat
2459870,No.25
507390,Sometimes You
341540,Self-Published
2420630,Kagura Games
775530,Yunus Ayyildiz
846710,DPSII
514080,Ziggurat
2777210,Corn Pop Games
2137660,LIGHTWORKER GAMES
1655410,SNEG
2116250,Wolverine Studios
310640,Libredia
1753270,Waku Waku Games
1439840,SinVR
1479890,ARTE France
844950,SakuraGame
954150,Trainwreck Studios
611860,Flying Islands Team
1363850,Airem
446780,Asset Flip Studio
1671490,HexGameStudio
1792890,ebi-hime
1736630,RetroBug
490980,Sometimes You
296210,Fulqrum Publishing
1536730,Corrosive Studios LLC
1026370,Sol Press
2380310,Blazing Planet Studio
2002860,"NIS America, Inc."
1742590,k148 Game Studio
1836940,Dieselmine
1667110,WASABI entertainment
1387460,Kikai Digital
1640890,Joystick Ventures
2604580,株式会社Metaware
2639440,Avalon Digital
534980,Winter Wolves
569340,Party for Introverts
368150,Sekai Project
857470,Mikołaj Spychał
1833040,龍之咲
1833040,WindField Games
2860950,ぬるぬる坊主
594380,Archive Entertainment
396360,TheGamePublisher.com
1353120,ひこてる
2176450,Moonbit
381310,ZeroTransform
2182820,Horny69Team
1786930,Take Aim Games
1524250,Randumb Studios
610730,GoeX GameS
2715740,PRODUCTION PENCIL
1512240,七彩绘色游戏
668680,七彩绘色游戏
2219410,deepglugs
2451820,asraworks
1903630,EpiXR Games UG
2499670,072 Project
542100,UPLAY Online
1141950,VR-EXODUS
286730,Atari
2583320,Home Net Games
750990,Sekai Project
2084820,Edge Games
1051840,Schmidt Workshops
365760,Reset Games Ltd
303510,SuckerFree Games
292660,Strategy First
1633110,ИЛЬЯМАЗО
2543650,SourceIn Games
2355250,guilemus
2336590,Renka
466160,Dragon Slumber
465070,KOMODO
1363690,Northway Games
524430,Alternative Software Ltd
1300310,Fewjix
1639930,琉璃花糖制作组
1639930,Garakowa Marshmallow
1515400,Hosted Games
320520,Surprise Attack
402980,Volens Nolens Games
1689010,2P Games
702430,CREATIV GAME DEVELOPER LLC.
1639920,ebi-hime
859700,GAMES FOR HUMANS
2488300,CITY CONNECTION
2875090,okyakusama
433900,rocketship
2085800,Pixel vs Pixel
525080,Eversim
386540,GameArt Studio GmbH
1902150,Lost Frame Development
1515570,Playtonic Friends
1515570,"H2 Interactive Co., Ltd."
471570,Kivano
471570,Kurki.games
1406250,PixelHeart
600660,N/A
658500,Toge Productions
1581180,Elementarium games
2587890,Shmoops Games
410770,Qumaron
362920,Microids
625990,Choice of Games
338530,Charyb Games
822830,Sierra Lee
1002030,Laush Studio
1198630,Cherry Kiss Games
576420,IBOLOGY LLC
349440,SA Industry
973050,Wolfs Moon Studios
1307370,Cotton Game
586830,Rank17
1917830,Anate Studio
2496950,AhrpuXR
2077060,Strudio Company
